,X,Y,name,operator,wheelchair,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
957,2.3056885,48.8812891997218,ambassade du rwanda,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3056885 48.8812891997218),12387
957,2.3056885,48.8812891997218,ambassade du rwanda,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3056885 48.8812891997218),12388
957,2.3056885,48.8812891997218,ambassade du rwanda,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3056885 48.8812891997218),12513
958,2.6194897,48.8430382997312,bureau d’accueil et de services aux entreprises,Missing,yes,77337.0,noisiel,public_service,government,Organisme gouvernemental,POINT (2.6194897 48.8430382997312),16675
958,2.6194897,48.8430382997312,bureau d’accueil et de services aux entreprises,Missing,yes,77337.0,noisiel,public_service,government,Organisme gouvernemental,POINT (2.6194897 48.8430382997312),16676
958,2.6194897,48.8430382997312,bureau d’accueil et de services aux entreprises,Missing,yes,77337.0,noisiel,public_service,government,Organisme gouvernemental,POINT (2.6194897 48.8430382997312),16801
958,2.6194897,48.8430382997312,bureau d’accueil et de services aux entreprises,Missing,yes,77337.0,noisiel,public_service,government,Organisme gouvernemental,POINT (2.6194897 48.8430382997312),16802
958,2.6194897,48.8430382997312,bureau d’accueil et de services aux entreprises,Missing,yes,77337.0,noisiel,public_service,government,Organisme gouvernemental,POINT (2.6194897 48.8430382997312),16927
959,2.3124083,48.872418899724,ambassade du canada,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3124083 48.872418899724),12388
959,2.3124083,48.872418899724,ambassade du canada,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3124083 48.872418899724),12514
959,2.3124083,48.872418899724,ambassade du canada,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3124083 48.872418899724),12515
959,2.3124083,48.872418899724,ambassade du canada,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.3124083 48.872418899724),12640
960,2.2917166,48.8847029997209,ambassade du mozambique,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2917166 48.8847029997209),12009
960,2.2917166,48.8847029997209,ambassade du mozambique,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2917166 48.8847029997209),12134
960,2.2917166,48.8847029997209,ambassade du mozambique,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2917166 48.8847029997209),12135
960,2.2917166,48.8847029997209,ambassade du mozambique,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2917166 48.8847029997209),12260
960,2.2917166,48.8847029997209,ambassade du mozambique,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2917166 48.8847029997209),12261
961,2.2865454,48.8735717997237,ambassade de guinée équatoriale,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2865454 48.8735717997237),12010
961,2.2865454,48.8735717997237,ambassade de guinée équatoriale,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2865454 48.8735717997237),12135
961,2.2865454,48.8735717997237,ambassade de guinée équatoriale,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2865454 48.8735717997237),12136
961,2.2865454,48.8735717997237,ambassade de guinée équatoriale,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2865454 48.8735717997237),12262
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12025
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12026
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12151
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12152
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12277
962,2.2894929,48.7333076997585,cpam,Missing,Missing,91377.0,massy,public_service,government,Organisme gouvernemental,POINT (2.2894929 48.7333076997585),12278
963,2.8650244,48.9435645997063,villenoy,Missing,Missing,77513.0,villenoy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.8650244 48.9435645997063),20066
963,2.8650244,48.9435645997063,villenoy,Missing,Missing,77513.0,villenoy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.8650244 48.9435645997063),20192
963,2.8650244,48.9435645997063,villenoy,Missing,Missing,77513.0,villenoy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.8650244 48.9435645997063),20193
963,2.8650244,48.9435645997063,villenoy,Missing,Missing,77513.0,villenoy,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.8650244 48.9435645997063),20318
964,2.482316,48.8731543997238,conservatoire francis poulenc,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.482316 48.8731543997238),14782
964,2.482316,48.8731543997238,conservatoire francis poulenc,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.482316 48.8731543997238),14908
964,2.482316,48.8731543997238,conservatoire francis poulenc,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.482316 48.8731543997238),15034
965,2.4834493,48.8759345997231,centre jeunesse – arthur rimbaud,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.4834493 48.8759345997231),14781
965,2.4834493,48.8759345997231,centre jeunesse – arthur rimbaud,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.4834493 48.8759345997231),14782
965,2.4834493,48.8759345997231,centre jeunesse – arthur rimbaud,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.4834493 48.8759345997231),14907
965,2.4834493,48.8759345997231,centre jeunesse – arthur rimbaud,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.4834493 48.8759345997231),14908
965,2.4834493,48.8759345997231,centre jeunesse – arthur rimbaud,Missing,Missing,93064.0,rosny-sous-bois,public_service,government,Organisme gouvernemental,POINT (2.4834493 48.8759345997231),15034
966,2.3139927,48.819715799737,montrouge habitat,Missing,Missing,92049.0,montrouge,public_service,government,Organisme gouvernemental,POINT (2.3139927 48.819715799737),12394
966,2.3139927,48.819715799737,montrouge habitat,Missing,Missing,92049.0,montrouge,public_service,government,Organisme gouvernemental,POINT (2.3139927 48.819715799737),12519
966,2.3139927,48.819715799737,montrouge habitat,Missing,Missing,92049.0,montrouge,public_service,government,Organisme gouvernemental,POINT (2.3139927 48.819715799737),12520
966,2.3139927,48.819715799737,montrouge habitat,Missing,Missing,92049.0,montrouge,public_service,government,Organisme gouvernemental,POINT (2.3139927 48.819715799737),12646
967,1.8544444,48.9694087996999,communauté urbaine grand paris seine & oise,Missing,Missing,78029.0,aubergenville,public_service,government,Organisme gouvernemental,POINT (1.8544444 48.9694087996999),5951
967,1.8544444,48.9694087996999,communauté urbaine grand paris seine & oise,Missing,Missing,78029.0,aubergenville,public_service,government,Organisme gouvernemental,POINT (1.8544444 48.9694087996999),5952
967,1.8544444,48.9694087996999,communauté urbaine grand paris seine & oise,Missing,Missing,78029.0,aubergenville,public_service,government,Organisme gouvernemental,POINT (1.8544444 48.9694087996999),6077
967,1.8544444,48.9694087996999,communauté urbaine grand paris seine & oise,Missing,Missing,78029.0,aubergenville,public_service,government,Organisme gouvernemental,POINT (1.8544444 48.9694087996999),6078
967,1.8544444,48.9694087996999,communauté urbaine grand paris seine & oise,Missing,Missing,78029.0,aubergenville,public_service,government,Organisme gouvernemental,POINT (1.8544444 48.9694087996999),6203
968,2.7347152,48.2708616998723,maire de darvault,Missing,Missing,77156.0,darvault,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7347152 48.2708616998723),18377
968,2.7347152,48.2708616998723,maire de darvault,Missing,Missing,77156.0,darvault,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7347152 48.2708616998723),18503
968,2.7347152,48.2708616998723,maire de darvault,Missing,Missing,77156.0,darvault,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.7347152 48.2708616998723),18629
969,2.1653122,48.9899237996948,mairie d'herblay-sur-seine,Missing,Missing,95306.0,herblay-sur-seine,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1653122 48.9899237996948),10233
969,2.1653122,48.9899237996948,mairie d'herblay-sur-seine,Missing,Missing,95306.0,herblay-sur-seine,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1653122 48.9899237996948),10358
969,2.1653122,48.9899237996948,mairie d'herblay-sur-seine,Missing,Missing,95306.0,herblay-sur-seine,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1653122 48.9899237996948),10359
969,2.1653122,48.9899237996948,mairie d'herblay-sur-seine,Missing,Missing,95306.0,herblay-sur-seine,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1653122 48.9899237996948),10485
970,2.3785011,48.8291119997347,groupe bpce,Missing,Missing,75056.0,paris,public_service,bank,Autre,POINT (2.3785011 48.8291119997347),13275
970,2.3785011,48.8291119997347,groupe bpce,Missing,Missing,75056.0,paris,public_service,bank,Autre,POINT (2.3785011 48.8291119997347),13400
970,2.3785011,48.8291119997347,groupe bpce,Missing,Missing,75056.0,paris,public_service,bank,Autre,POINT (2.3785011 48.8291119997347),13401
970,2.3785011,48.8291119997347,groupe bpce,Missing,Missing,75056.0,paris,public_service,bank,Autre,POINT (2.3785011 48.8291119997347),13527
971,2.2311164,48.8960893997181,paierie départementale,Missing,Missing,92050.0,nanterre,public_service,government,Organisme gouvernemental,POINT (2.2311164 48.8960893997181),11251
971,2.2311164,48.8960893997181,paierie départementale,Missing,Missing,92050.0,nanterre,public_service,government,Organisme gouvernemental,POINT (2.2311164 48.8960893997181),11252
971,2.2311164,48.8960893997181,paierie départementale,Missing,Missing,92050.0,nanterre,public_service,government,Organisme gouvernemental,POINT (2.2311164 48.8960893997181),11377
971,2.2311164,48.8960893997181,paierie départementale,Missing,Missing,92050.0,nanterre,public_service,government,Organisme gouvernemental,POINT (2.2311164 48.8960893997181),11378
971,2.2311164,48.8960893997181,paierie départementale,Missing,Missing,92050.0,nanterre,public_service,government,Organisme gouvernemental,POINT (2.2311164 48.8960893997181),11503
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),9876
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),9877
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),10002
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),10003
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),10128
972,2.134426,48.7959422997429,caf yvelines,Missing,Missing,78646.0,versailles,public_service,government,Organisme gouvernemental,POINT (2.134426 48.7959422997429),10129
973,2.3345961,48.5416990998059,mairie de saint-vrain,Missing,Missing,91579.0,saint-vrain,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3345961 48.5416990998059),12677
973,2.3345961,48.5416990998059,mairie de saint-vrain,Missing,Missing,91579.0,saint-vrain,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3345961 48.5416990998059),12802
973,2.3345961,48.5416990998059,mairie de saint-vrain,Missing,Missing,91579.0,saint-vrain,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3345961 48.5416990998059),12803
973,2.3345961,48.5416990998059,mairie de saint-vrain,Missing,Missing,91579.0,saint-vrain,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3345961 48.5416990998059),12929
974,2.3646299,48.6603337997766,mairie de quartier,mairie de viry-chatillon,Missing,91687.0,viry-châtillon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3646299 48.6603337997766),13167
974,2.3646299,48.6603337997766,mairie de quartier,mairie de viry-chatillon,Missing,91687.0,viry-châtillon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3646299 48.6603337997766),13168
974,2.3646299,48.6603337997766,mairie de quartier,mairie de viry-chatillon,Missing,91687.0,viry-châtillon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3646299 48.6603337997766),13293
974,2.3646299,48.6603337997766,mairie de quartier,mairie de viry-chatillon,Missing,91687.0,viry-châtillon,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.3646299 48.6603337997766),13294
975,2.5708989,48.9022780997166,Missing,Missing,Missing,93047.0,montfermeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5708989 48.9022780997166),15913
975,2.5708989,48.9022780997166,Missing,Missing,Missing,93047.0,montfermeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5708989 48.9022780997166),16038
975,2.5708989,48.9022780997166,Missing,Missing,Missing,93047.0,montfermeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5708989 48.9022780997166),16039
975,2.5708989,48.9022780997166,Missing,Missing,Missing,93047.0,montfermeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5708989 48.9022780997166),16164
975,2.5708989,48.9022780997166,Missing,Missing,Missing,93047.0,montfermeil,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.5708989 48.9022780997166),16165
976,2.3293308,48.7977087997425,"direction régionale interdépartementale de l'alimentation, de l'agriculture et de la forêt",Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3293308 48.7977087997425),12648
976,2.3293308,48.7977087997425,"direction régionale interdépartementale de l'alimentation, de l'agriculture et de la forêt",Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3293308 48.7977087997425),12649
976,2.3293308,48.7977087997425,"direction régionale interdépartementale de l'alimentation, de l'agriculture et de la forêt",Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3293308 48.7977087997425),12774
976,2.3293308,48.7977087997425,"direction régionale interdépartementale de l'alimentation, de l'agriculture et de la forêt",Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3293308 48.7977087997425),12775
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12648
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12649
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12774
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12775
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12900
977,2.3333404,48.7950863997432,distribution de sacs déchets verts,Missing,Missing,94016.0,cachan,public_service,government,Organisme gouvernemental,POINT (2.3333404 48.7950863997432),12901
978,2.0701064,48.9606924997021,mairie d'achères,Missing,Missing,78005.0,achères,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.0701064 48.9606924997021),8976
978,2.0701064,48.9606924997021,mairie d'achères,Missing,Missing,78005.0,achères,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.0701064 48.9606924997021),8977
978,2.0701064,48.9606924997021,mairie d'achères,Missing,Missing,78005.0,achères,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.0701064 48.9606924997021),9102
978,2.0701064,48.9606924997021,mairie d'achères,Missing,Missing,78005.0,achères,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.0701064 48.9606924997021),9103
978,2.0701064,48.9606924997021,mairie d'achères,Missing,Missing,78005.0,achères,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.0701064 48.9606924997021),9228
979,2.302942,48.7948184997432,salle lucien caillat,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.302942 48.7948184997432),12270
979,2.302942,48.7948184997432,salle lucien caillat,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.302942 48.7948184997432),12271
979,2.302942,48.7948184997432,salle lucien caillat,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.302942 48.7948184997432),12396
979,2.302942,48.7948184997432,salle lucien caillat,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.302942 48.7948184997432),12397
979,2.302942,48.7948184997432,salle lucien caillat,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.302942 48.7948184997432),12523
980,2.3028937,48.7949591997432,salle des mariages,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.3028937 48.7949591997432),12270
980,2.3028937,48.7949591997432,salle des mariages,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.3028937 48.7949591997432),12271
980,2.3028937,48.7949591997432,salle des mariages,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.3028937 48.7949591997432),12396
980,2.3028937,48.7949591997432,salle des mariages,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.3028937 48.7949591997432),12397
980,2.3028937,48.7949591997432,salle des mariages,Missing,Missing,92007.0,bagneux,public_service,government,Organisme gouvernemental,POINT (2.3028937 48.7949591997432),12523
981,2.3380521,48.8711033997243,opéra comique - entrée administrative et pmr,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3380521 48.8711033997243),12766
981,2.3380521,48.8711033997243,opéra comique - entrée administrative et pmr,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3380521 48.8711033997243),12767
981,2.3380521,48.8711033997243,opéra comique - entrée administrative et pmr,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3380521 48.8711033997243),12892
981,2.3380521,48.8711033997243,opéra comique - entrée administrative et pmr,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3380521 48.8711033997243),12893
981,2.3380521,48.8711033997243,opéra comique - entrée administrative et pmr,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3380521 48.8711033997243),13018
982,2.4539396,48.9094952997148,direction des services départementaux de l’éducation nationale de la seine-saint-denis,Missing,Missing,93008.0,bobigny,public_service,government,Organisme gouvernemental,POINT (2.4539396 48.9094952997148),14274
982,2.4539396,48.9094952997148,direction des services départementaux de l’éducation nationale de la seine-saint-denis,Missing,Missing,93008.0,bobigny,public_service,government,Organisme gouvernemental,POINT (2.4539396 48.9094952997148),14399
982,2.4539396,48.9094952997148,direction des services départementaux de l’éducation nationale de la seine-saint-denis,Missing,Missing,93008.0,bobigny,public_service,government,Organisme gouvernemental,POINT (2.4539396 48.9094952997148),14400
982,2.4539396,48.9094952997148,direction des services départementaux de l’éducation nationale de la seine-saint-denis,Missing,Missing,93008.0,bobigny,public_service,government,Organisme gouvernemental,POINT (2.4539396 48.9094952997148),14526
983,2.2729927,48.8589875997273,consulat général d'italie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2729927 48.8589875997273),11760
983,2.2729927,48.8589875997273,consulat général d'italie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2729927 48.8589875997273),11885
983,2.2729927,48.8589875997273,consulat général d'italie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2729927 48.8589875997273),11886
983,2.2729927,48.8589875997273,consulat général d'italie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2729927 48.8589875997273),12011
983,2.2729927,48.8589875997273,consulat général d'italie,Missing,Missing,75056.0,paris,public_service,diplomatic,Diplomatique,POINT (2.2729927 48.8589875997273),12012
984,2.3404674,48.8672175997253,centre des finances publiques,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3404674 48.8672175997253),12766
984,2.3404674,48.8672175997253,centre des finances publiques,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3404674 48.8672175997253),12767
984,2.3404674,48.8672175997253,centre des finances publiques,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3404674 48.8672175997253),12892
984,2.3404674,48.8672175997253,centre des finances publiques,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3404674 48.8672175997253),12893
984,2.3404674,48.8672175997253,centre des finances publiques,Missing,Missing,75056.0,paris,public_service,government,Organisme gouvernemental,POINT (2.3404674 48.8672175997253),13019
985,2.0860021,49.0324579996843,"direccte - direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi",Missing,Missing,95500.0,pontoise,public_service,government,Organisme gouvernemental,POINT (2.0860021 49.0324579996843),9094
985,2.0860021,49.0324579996843,"direccte - direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi",Missing,Missing,95500.0,pontoise,public_service,government,Organisme gouvernemental,POINT (2.0860021 49.0324579996843),9220
985,2.0860021,49.0324579996843,"direccte - direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi",Missing,Missing,95500.0,pontoise,public_service,government,Organisme gouvernemental,POINT (2.0860021 49.0324579996843),9221
985,2.0860021,49.0324579996843,"direccte - direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi",Missing,Missing,95500.0,pontoise,public_service,government,Organisme gouvernemental,POINT (2.0860021 49.0324579996843),9346
985,2.0860021,49.0324579996843,"direccte - direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi",Missing,Missing,95500.0,pontoise,public_service,government,Organisme gouvernemental,POINT (2.0860021 49.0324579996843),9347
986,1.6926122,48.9273314997103,Missing,Missing,Missing,78677.0,villette,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6926122 48.9273314997103),3688
986,1.6926122,48.9273314997103,Missing,Missing,Missing,78677.0,villette,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6926122 48.9273314997103),3813
986,1.6926122,48.9273314997103,Missing,Missing,Missing,78677.0,villette,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6926122 48.9273314997103),3814
986,1.6926122,48.9273314997103,Missing,Missing,Missing,78677.0,villette,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.6926122 48.9273314997103),3940
987,2.1109926,49.1400326996577,vallangoujard,Missing,Missing,95627.0,vallangoujard,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1109926 49.1400326996577),9460
987,2.1109926,49.1400326996577,vallangoujard,Missing,Missing,95627.0,vallangoujard,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1109926 49.1400326996577),9586
987,2.1109926,49.1400326996577,vallangoujard,Missing,Missing,95627.0,vallangoujard,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1109926 49.1400326996577),9587
987,2.1109926,49.1400326996577,vallangoujard,Missing,Missing,95627.0,vallangoujard,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1109926 49.1400326996577),9712
987,2.1109926,49.1400326996577,vallangoujard,Missing,Missing,95627.0,vallangoujard,public_service,townhall,Mairie ou Hôtel de ville,POINT (2.1109926 49.1400326996577),9713
988,2.3635005,48.7037603997658,relais des services publics,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3635005 48.7037603997658),13037
988,2.3635005,48.7037603997658,relais des services publics,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3635005 48.7037603997658),13162
988,2.3635005,48.7037603997658,relais des services publics,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3635005 48.7037603997658),13163
988,2.3635005,48.7037603997658,relais des services publics,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3635005 48.7037603997658),13288
988,2.3635005,48.7037603997658,relais des services publics,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3635005 48.7037603997658),13289
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13414
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13415
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13540
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13541
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13666
989,2.3871132,48.7084162997646,maison municipale des seniors,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.3871132 48.7084162997646),13667
990,2.364221,48.7047600997656,immobilière 3f - agence de l'essonne,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.364221 48.7047600997656),13037
990,2.364221,48.7047600997656,immobilière 3f - agence de l'essonne,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.364221 48.7047600997656),13162
990,2.364221,48.7047600997656,immobilière 3f - agence de l'essonne,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.364221 48.7047600997656),13163
990,2.364221,48.7047600997656,immobilière 3f - agence de l'essonne,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.364221 48.7047600997656),13288
990,2.364221,48.7047600997656,immobilière 3f - agence de l'essonne,Missing,Missing,91027.0,athis-mons,public_service,government,Organisme gouvernemental,POINT (2.364221 48.7047600997656),13289
991,1.7087222,48.9517680997043,Missing,Missing,Missing,78031.0,auffreville-brasseuil,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7087222 48.9517680997043),3937
991,1.7087222,48.9517680997043,Missing,Missing,Missing,78031.0,auffreville-brasseuil,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7087222 48.9517680997043),3938
991,1.7087222,48.9517680997043,Missing,Missing,Missing,78031.0,auffreville-brasseuil,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7087222 48.9517680997043),4063
991,1.7087222,48.9517680997043,Missing,Missing,Missing,78031.0,auffreville-brasseuil,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7087222 48.9517680997043),4064
992,1.7146133,48.944840799706,Missing,Missing,Missing,78104.0,breuil-bois-robert,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7146133 48.944840799706),3938
992,1.7146133,48.944840799706,Missing,Missing,Missing,78104.0,breuil-bois-robert,public_service,townhall,Mairie ou Hôtel de ville,POINT (1.7146133 48.944840799706),4063
